id_oblig,id_cli,cod_prod,vr_aprobado,vr_desembolsado,sdo_capital,vr_cuota,fec_desembolso,fec_venc,dias_mora_act,num_cuotas_pend,calif_riesgo
29056,3796,,3551841,10973809.0302562,48814575.500739574,985608,2024-08-22,2024-08-22,10,20,E
29057,6630,P024,38376251,14675831.250195097,38073213.05023769,896326,2024-09-17,2024-07-04,30,46,E
29058,8251,P016,25249060,4613232.400191545,28342576.953687645,251557,2024-03-02,2024-07-31,120,46,B
29059,8477,P016,26335890,16860838.125532933,8883871.230359945,766021,2024-01-20,2024-02-22,30,11,D
29060,6362,P011,46510567,12612182.72041964,10338676.353224235,757537,2024-04-12,2024-10-14,10,2,D
29061,168,P011,33611506,28251434.645294573,48612509.711560115,771505,2024-08-08,2024-06-27,60,9,B
29062,2808,P011,11046243,49366128.464247175,38830808.49995753,918611,2024-03-01,2024-03-08,10,16,B
29063,6099,P047,19999639,9182706.918350799,40678639.31756022,673158,2024-12-11,2024-03-03,0,30,D
29064,3460,P021,10917866,12393964.07140564,33860416.15589702,852350,2024-12-30,2024-09-05,0,8,A
29065,6274,P020,13141935,11009022.75180671,3273175.38151969,477759,2024-06-22,2024-08-06,60,46,A
29066,4068,P002,5501953,23763858.83184924,2122240.317895272,619177,2024-08-04,2024-06-16,30,32,A
29067,2591,P024,26531452,6991996.856450292,22202623.334520128,837509,2024-04-30,2024-01-29,120,1,A
29068,3166,P042,41610335,45585876.95107829,16107012.82764572,120742,2024-12-16,2024-02-27,0,1,D
29069,2220,P047,47325990,29718372.80430574,22196955.010382593,118992,2024-06-13,2024-04-14,30,1,A
29070,5906,P033,42629814,37831127.04689002,4874947.4295380525,232621,2024-07-23,2024-04-06,60,26,C
29071,6004,P025,21838564,47737686.87598818,11413753.428878682,955739,2024-03-10,2024-01-25,120,19,B
29072,5770,P002,16296486,4536225.010853332,37044848.2323094,507073,2024-06-24,2024-02-19,10,31,B
29073,3498,P002,44079204,43714584.54492792,16833275.066156067,816842,2024-05-31,2024-09-04,60,2,C
29074,919,P011,8072164,31254274.068915118,48858731.17375615,530727,2024-04-01,2024-08-03,30,3,A
29075,5018,P025,40756174,42031107.71315927,32316316.633036166,248018,2024-01-08,2024-07-12,30,43,D
29076,7426,P047,36260090,7997248.563963763,41725963.52330104,964762,2024-04-29,2024-12-24,10,11,C
29077,5544,P016,10397547,1030948.2750671019,36825106.78346036,71024,2024-12-19,2024-11-20,10,5,C
29078,9365,P002,27984721,35972875.58460694,12564564.994035998,862044,2024-02-15,2024-12-09,60,36,A
29079,1561,P049,30214399,13557022.141692644,18662092.757043563,87383,2024-01-28,2024-01-12,10,29,B
29080,4121,P016,10471402,31449190.861778855,7676664.912525777,828420,2024-11-07,2024-08-18,10,3,A
29081,1423,P016,47811322,2935351.598719055,33818451.217397794,938234,2024-04-27,2024-08-13,60,32,A
29082,9397,P025,9895433,30720450.54464496,28842931.143502295,229073,2024-05-09,2024-02-29,0,6,
29083,3506,P033,38937366,29032865.457952224,48803895.10661756,456106,2024-11-10,2024-03-20,30,31,C
29084,2747,,7331785,5443603.673310431,16935895.44851233,77652,2024-10-14,2024-05-18,120,1,D
29085,5083,P021,46766061,31636752.141588256,35035895.516473845,690677,2024-10-02,2024-12-06,120,41,A
29086,646,P049,10071447,1337881.449386103,13878720.14952377,76014,2024-02-17,2024-06-22,30,9,
29087,2341,P024,28324624,41501764.20495182,46706468.4470848,905403,2024-12-14,2024-08-21,60,20,C
29088,8963,P025,26771797,29984516.114363182,14635037.391354147,760172,2024-01-13,2024-10-14,10,25,B
29089,7306,P047,14891270,49617591.244043306,15104218.463017046,86071,2024-12-04,2024-01-31,0,10,A
29090,4753,P025,16364423,39816673.912599444,31172336.06927054,800370,2024-05-21,2024-06-11,0,21,B
29091,8453,P042,24995540,24570352.36784222,44361071.72847399,466925,2024-05-01,2024-08-10,30,17,B
29092,7270,P011,8657793,34887903.91393116,29670689.915758785,574124,2024-05-16,2024-06-03,30,34,A
29093,3630,P011,45817711,15694562.728664646,17731111.457171142,208436,2024-10-13,2024-03-21,0,8,C
29094,1240,P021,45292018,12467081.271569306,29013640.934798792,963364,2024-08-21,2024-06-03,30,15,D
29095,1182,P021,36049549,49174351.02819373,25019597.234525934,261599,2024-02-02,2024-08-27,10,7,A
29096,1422,P021,31725352,4566498.536808956,12314212.009535465,228189,2024-06-24,2024-08-18,0,10,C
29097,2888,P049,10504459,14854997.37572175,31672911.596519016,390216,2024-08-12,2024-04-04,60,42,E
29098,3061,P042,10302074,49445743.691114984,10551408.166880712,189424,2024-07-16,2024-01-17,60,2,D
29099,3758,P021,36714342,19978948.492844194,49102196.458958015,557553,2024-06-05,2024-04-12,0,9,A
29100,197,P025,26527258,9787899.813840881,39147823.77666258,312232,2024-09-19,2024-05-03,0,46,D
29101,4053,P033,46506583,2286750.84915548,27878698.620363675,714976,2024-03-03,2024-04-28,0,46,C
29102,7830,P024,17875693,39867682.19216702,48304479.44364436,943517,2024-10-13,2024-03-31,10,25,D
29103,6415,,5091319,23039177.60518641,26154020.829048276,494154,2024-05-11,2024-04-03,60,35,E
29104,876,P016,29551061,15716891.733077092,11879942.518483574,294652,2024-11-21,2024-09-01,10,3,A
29105,3134,P025,11142225,18137823.0158116,15660679.49212928,351472,2024-03-19,2024-04-23,120,20,A
29106,3880,,49228203,39624927.550305344,19431590.6712869,762211,2024-04-26,2024-05-10,10,39,A
29107,3788,P047,38595925,28765164.59293773,5740083.09407773,504972,2024-10-26,2024-11-15,0,13,C
29108,7181,P011,23614092,38090701.782894254,24365843.41072841,271585,2024-11-26,2024-08-02,0,27,B
29109,5028,P049,6924686,11606306.75802298,4651643.915723273,91217,2024-10-08,2024-09-22,60,5,C
29110,2382,P016,6621254,14274985.450387912,4401595.169419075,759057,2024-04-24,2024-09-16,0,22,C
29111,2519,P049,2078403,30298645.16620899,35884376.80369025,862768,2024-02-09,2024-03-17,30,34,C
29112,586,P016,4009854,14334137.995478887,13613713.567703933,534827,2024-08-07,2024-07-15,10,37,C
29113,5051,P020,21215559,1198325.873238549,40520151.881010994,425340,2024-01-09,2024-05-21,120,21,B
29114,4294,P049,30456271,10765201.305521473,28644198.410779666,960118,2024-10-05,2024-11-22,10,44,E
29115,6147,P049,3821908,9816395.696427802,45714684.89095451,419012,2024-06-20,2024-11-22,30,7,E
29116,6121,P047,7736214,32282823.983356554,27846240.41445974,282696,2024-12-10,2024-11-07,120,36,E
29117,3493,P002,34873258,6947530.619089218,19877225.58650106,166308,2024-09-13,2024-09-16,10,25,B
29118,6015,P033,40530830,5306926.067783507,33451462.56752478,395329,2024-04-23,2024-06-09,60,4,B
29119,435,P020,12927144,39303547.74734977,10864118.084225332,983071,2024-12-30,2024-12-02,10,15,C
29120,5072,P049,13502425,3944047.9043369256,48276656.04128873,750874,2024-02-10,2024-02-08,120,18,C
29121,6229,P033,22096624,18074781.996017307,47200135.08707775,876946,2024-08-26,2024-10-02,10,22,B
29122,1505,,12313761,30391990.258543286,35069037.980317794,919615,2024-12-20,2024-03-19,60,12,A
29123,7907,P047,18226769,49280677.423879325,27208215.07475881,569639,2024-06-02,2024-08-02,120,8,C
29124,1959,P024,39151673,6682711.633647555,18881175.75833997,257124,2024-01-25,2024-11-18,0,20,B
29125,1907,P042,17731607,37183541.53729584,27517341.232558724,931926,2024-01-13,2024-04-11,30,24,E
29126,3410,P033,28450119,13138024.046463748,40075848.42482384,444647,2024-10-14,2024-09-21,10,25,E
29127,9952,P025,47732161,22955960.249237984,31438365.196730316,752877,2024-11-28,2024-08-24,120,47,D
29128,8411,P049,14234266,37134337.52518585,2141834.340678132,821504,2024-08-14,2024-01-19,60,36,E
29129,1916,P049,29380642,28704404.00735376,19794927.53398227,270457,2024-10-20,2024-09-22,30,17,B
29130,8863,P011,1764438,5167338.539117325,41111922.98974404,472597,2024-09-04,2024-08-24,60,29,C
29131,7363,P002,16128003,26019166.81858097,1313509.6871484248,995112,2024-06-04,2024-01-03,120,19,C
29132,7826,P033,16238012,42961912.01311982,5056983.402596882,202834,2024-01-14,2024-09-02,0,34,C
29133,2682,P033,38987536,13601560.785855662,44599069.23111542,732866,2024-07-09,2024-06-04,60,26,E
29134,9466,P049,6817745,30107234.871659745,20647566.98738372,474013,2024-01-11,2024-11-23,10,27,C
29135,3648,P025,5618718,30334632.569706682,44568711.9214684,674904,2024-02-10,2024-06-21,0,14,D
29136,1209,,7872112,26676855.874314275,26226396.441643808,203666,2024-02-05,2024-06-30,60,5,B
29137,3528,P002,23235614,1945318.9258619486,28076619.57396814,776482,2024-03-27,2024-02-16,60,11,D
29138,173,P021,13264090,30447372.876320723,5630105.15171357,89013,2024-02-12,2024-08-19,0,42,A
29139,6465,P020,38328658,48836481.95716016,49745493.58393318,857631,2024-08-29,2024-10-09,60,21,C
29140,2735,P049,17028379,47848350.38583823,46367158.34102885,298992,2024-04-22,2024-12-17,60,25,C
29141,9655,P011,37626774,15619137.608515114,19338809.13634374,805783,2024-10-16,2024-02-22,10,21,C
29142,6008,P025,11145693,27866803.964656245,21065358.93771903,97266,2024-05-22,2024-02-11,10,32,
29143,803,P042,34617818,42717122.962808535,23743535.52269662,794824,2024-01-14,2024-10-27,0,23,A
29144,4395,P024,3462151,24080955.244743045,36489656.16361317,364874,2024-12-09,2024-04-29,0,11,C
29145,4789,P024,28398455,35582415.803617164,48641232.91745524,143775,2024-09-05,2024-02-04,120,24,B
29146,9239,P002,1236021,18182506.016993754,38621107.41535229,80678,2024-09-08,2024-06-13,30,42,B
29147,8858,P020,20427864,25626624.241487294,15661261.057667168,778019,2024-08-27,2024-10-22,10,46,B
29148,8958,P021,6253918,34013433.39262989,1404411.5367333442,950891,2024-05-17,2024-08-22,10,12,A
29149,9359,P042,34193307,37758802.21555828,33193244.358027805,827298,2024-11-11,2024-06-20,120,45,D
29150,1350,P021,24957942,26293984.78864382,33955678.388392836,601838,2024-06-09,2024-02-01,10,27,D
29151,8008,P024,31058019,5272605.619750419,31619915.141918283,519510,2024-11-01,2024-06-10,0,38,B
29152,1985,P016,47080168,38819126.29198592,3644785.8724555033,856001,2024-08-06,2024-07-15,60,42,A
29153,5838,P025,39919039,2908235.968222649,46450442.38718488,136043,2024-03-22,2024-09-29,10,31,D
29154,7043,P011,47926846,18198919.78755214,39148890.45806052,927729,2024-11-10,2024-04-03,60,32,B
29155,8042,P011,9183328,20011506.814176016,21532889.346584667,869471,2024-11-26,2024-06-20,60,31,D
29156,1495,P002,35693809,16244822.470102046,30987002.041846916,930736,2024-09-15,2024-05-03,120,12,A
29157,8779,P033,3560863,28189252.591322005,37525160.83029448,227623,2024-11-05,2024-09-25,60,33,E
29158,2148,P002,19325969,12449111.802249173,36511278.88648864,435453,2024-06-26,2024-06-02,10,12,C
29159,7217,P011,15396343,4159086.6574574173,8770396.597731147,310239,2024-10-18,2024-10-09,60,40,A
29160,7123,P025,41564344,23759978.852987435,20452342.819070026,230435,2024-04-03,2024-07-04,120,14,E
29161,4692,P016,29297095,23315912.28896808,43324903.45916899,149384,2024-03-11,2024-01-14,10,28,A
29162,4669,P047,2268700,32435812.09830864,22267767.555670556,73679,2024-01-22,2024-05-29,120,39,D
29163,2372,P011,42709950,39445000.54593502,7237358.265373428,388628,2024-09-04,2024-10-23,120,34,A
29164,3435,P033,3367771,37703053.00142261,26266347.912982665,334936,2024-06-26,2024-01-15,120,34,C
29165,1552,,45880808,32438512.95276705,9762375.088724209,721738,2024-09-29,2024-07-27,30,34,B
29166,9631,P033,21600404,23985964.23773404,36119965.499503724,728528,2024-12-10,2024-04-22,120,18,D
29167,3440,P016,25241229,45478851.829011016,21291058.45516808,653541,2024-06-09,2024-01-05,30,5,D
29168,3465,P049,9251213,2958235.347904859,25003854.81044232,722151,2024-01-26,2024-07-26,0,10,A
29169,2841,P049,14500508,8472856.610378306,46357470.48324606,623069,2024-09-01,2024-10-17,10,34,C
29170,3975,P024,35389069,12308054.20983822,2523636.8832487264,510570,2024-03-18,2024-01-28,120,4,E
29171,442,P025,33598947,2031987.9533775174,4921469.545511783,863954,2024-04-12,2024-08-25,10,13,B
29172,4218,P049,17307401,31946000.143851556,21117606.893465236,856040,2024-10-17,2024-09-14,120,21,E
29173,4206,P049,10771669,7841186.701696089,17750236.355467796,880575,2024-08-08,2024-06-19,10,7,C
29174,283,P020,43711036,14953306.597452125,29433993.07293326,725249,2024-03-03,2024-12-23,0,25,D
29175,8831,P016,9478956,5091772.43166928,7706200.873183693,447105,2024-10-12,2024-08-23,10,29,E
29176,164,P002,36159142,36463507.40376243,21109970.412972614,58303,2024-12-10,2024-01-21,0,36,A
29177,5509,P047,4734194,29123283.148429953,31190343.231608063,246635,2024-08-20,2024-04-14,30,29,A
29178,3927,,21980864,29850078.17105948,32197130.981683303,147302,2024-11-06,2024-01-15,10,3,D
29179,9226,P002,17533506,24225285.224140283,33338042.62584481,616569,2024-02-14,2024-02-09,0,43,D
29180,1138,P016,36249181,45975994.40000565,30645306.60732026,187156,2024-02-09,2024-08-20,30,28,B
29181,9512,P002,27428487,12624636.870969862,1413821.5881224729,87613,2024-12-20,2024-02-15,30,26,D
29182,3907,P021,39090935,4853892.48841069,34155806.44512041,705509,2024-04-21,2024-08-28,10,27,
29183,119,P049,35213753,32597386.465884503,9501512.30743106,660198,2024-01-06,2024-03-01,30,36,E
29184,8353,P033,6384792,17624232.52750759,6067659.090633112,587595,2024-06-04,2024-07-04,60,18,E
29185,1238,P042,20143468,20343355.884552915,13963707.222241236,63750,2024-11-16,2024-06-22,120,13,A
29186,7603,P024,36751593,7194420.567394187,12233278.99105764,56634,2024-05-06,2024-04-15,30,45,
29187,1070,P042,17478496,43238106.89090389,12865487.357920768,261942,2024-07-28,2024-01-16,60,36,D
29188,9497,P011,14250773,8544438.303620242,17098090.272961482,196766,2024-08-30,2024-02-28,60,6,D
29189,2779,P024,12888847,43518909.35185082,29956652.373205133,149168,2024-11-12,2024-02-15,0,21,B
29190,1712,P042,20282348,37794116.27356188,11828302.542133825,758061,2024-10-12,2024-04-26,10,24,B
29191,8818,P002,18614814,42081757.21935451,22850036.590786975,279077,2024-01-23,2024-06-08,120,11,D
29192,1304,P047,21673273,4483077.860714652,45913866.036033385,489131,2024-03-07,2024-09-12,120,9,B
29193,1399,P025,21607789,9600236.577393238,20540493.557753343,722936,2024-11-05,2024-11-11,60,7,D
29194,4765,P033,2672063,25854186.54757314,31052803.558712076,937745,2024-11-28,2024-03-23,0,7,E
29195,887,P024,12922667,23470470.66794268,2006881.9324832773,263270,2024-06-07,2024-10-09,0,22,C
29196,679,,3296917,12871125.487257972,36768556.44286824,742794,2024-05-14,2024-11-17,120,12,B
29197,416,P020,11226945,5922245.023388299,27631241.41499459,82682,2024-04-21,2024-05-31,0,47,C
29198,5239,,42661529,34349872.138614774,41776120.03559464,123298,2024-05-14,2024-06-08,120,3,E
29199,5586,,9547852,44198060.67004821,44241008.81857095,560885,2024-10-25,2024-11-16,120,13,E
29200,2131,P033,23801799,5551314.710652052,37907190.7956635,506977,2024-02-01,2024-09-23,120,25,A
29201,4513,P011,18728788,31008709.014207546,19722653.562711224,458249,2024-05-31,2024-09-13,60,22,D
29202,4104,P047,18503101,42440389.95557772,20528357.997212972,519350,2024-09-17,2024-05-02,30,4,A
29203,4750,P025,16432508,49816758.38915317,48734219.186370075,52398,2024-04-29,2024-02-17,120,30,B
29204,257,P025,15725698,3408456.5823645703,45678965.24349337,697907,2024-09-28,2024-07-05,0,20,E
29205,1963,P047,20286857,44107080.25604203,39272091.491553165,511411,2024-06-12,2024-01-22,30,39,E
29206,7003,P042,32570261,7997667.333578146,18671190.22002455,727297,2024-03-12,2024-02-28,30,44,D
29207,7407,P042,32732480,49536867.75824747,38371126.72938603,619170,2024-11-27,2024-05-23,10,44,E
29208,9659,P025,4372164,15060099.004298422,48703925.08719712,966458,2024-06-23,2024-08-31,120,27,E
29209,3873,P024,6506673,23352727.10363616,45595469.49070925,676309,2024-09-21,2024-07-22,10,15,B
29210,3932,P020,26344622,6234730.596313107,10837664.778081272,637298,2024-01-26,2024-09-23,0,17,B
29211,2645,P042,49328434,4927464.035986833,39902334.71419074,477145,2024-11-09,2024-06-03,10,38,E
29212,7705,P020,36703460,43196339.657182686,17611876.340129863,233657,2024-01-06,2024-08-05,60,25,A
29213,4765,,48818251,29346616.39599104,31875532.622554332,171076,2024-07-11,2024-07-10,60,12,C
29214,2393,P024,33561895,38904392.37893054,29063732.15681583,668450,2024-01-08,2024-03-22,120,44,E
29215,9257,P021,43647380,26368012.741660878,46346772.35747857,129483,2024-11-13,2024-12-26,120,35,D
29216,1298,,37444278,21972346.42325584,17984927.167009618,564492,2024-01-20,2024-03-15,60,38,A
29217,8232,P042,41997777,42737482.383242905,28975280.761769827,876257,2024-11-20,2024-02-03,30,47,D
29218,7726,P033,22372930,33909968.41957865,12000366.751540659,862312,2024-04-23,2024-11-01,60,3,A
29219,1603,P033,5473066,19428902.831706867,33566323.97634119,170820,2024-05-06,2024-05-26,30,30,
29220,3694,P020,17035025,23594616.406994358,12708952.381930973,215944,2024-01-14,2024-06-23,10,39,C
29221,7645,P016,41482433,9986335.331550427,20065508.495477658,576796,2024-11-09,2024-06-02,30,21,
29222,5187,P033,35534171,37175868.26273584,31961967.153124135,589029,2024-03-31,2024-08-28,60,40,C
29223,4879,P042,22308269,30504693.12713133,13668272.962216735,479478,2024-06-06,2024-06-28,0,24,D
29224,2523,P016,26054491,27457280.488616478,37330323.706441365,137471,2024-11-26,2024-04-22,30,38,D
29225,6307,P020,46944814,22166857.13799705,20837225.30232739,742026,2024-09-24,2024-07-03,30,47,D
29226,8618,P049,12524032,27699825.94147644,36205970.46987651,833688,2024-07-08,2024-01-15,0,16,A
29227,1048,P024,5567485,33434817.562229164,11215892.910734182,939265,2024-05-13,2024-06-12,30,2,D
29228,5766,P033,40253020,12121309.33671733,31559612.423537206,306756,2024-06-20,2024-07-16,60,15,C
29229,2132,P025,21436601,3656090.4397887434,25424605.896930866,500234,2024-03-28,2024-01-22,10,36,D
29230,5331,P002,27336366,7750114.458870622,32273538.943698674,574019,2024-06-06,2024-07-18,30,13,B
29231,6855,P016,45627532,28104276.90595068,30236969.549937252,270717,2024-08-16,2024-09-27,60,11,E
29232,8778,P025,47742493,40616465.72941499,27282109.722961497,552583,2024-04-06,2024-08-30,60,26,D
29233,3011,P002,1094675,21707711.66102828,7196074.317014112,461001,2024-01-16,2024-06-05,120,27,B
29234,5473,P049,24481536,14822444.03229997,27536250.470813856,350447,2024-10-08,2024-04-03,0,23,C
29235,1088,P020,29216804,22880698.939035386,33049284.0031703,982217,2024-09-29,2024-03-25,60,46,D
29236,3590,P016,47103481,29160651.13132828,9253539.436389368,744214,2024-09-19,2024-10-16,30,31,B
29237,5501,P025,4293489,32492404.141561043,35349747.391480386,692613,2024-04-05,2024-09-12,10,11,E
29238,8965,,49974603,40804031.97487555,7257501.780828401,665771,2024-04-08,2024-01-20,0,4,D
29239,8852,,11360268,45961525.96008821,12273634.415971411,929544,2024-01-07,2024-10-15,10,33,D
29240,765,P033,45636130,26613186.48378301,4473090.395166902,295561,2024-05-07,2024-03-29,120,44,D
29241,4439,P020,30170145,35398151.46378353,49054027.669265844,125224,2024-12-25,2024-11-07,30,20,D
29242,7070,P002,48023288,13174032.973293321,40861618.05621893,130991,2024-09-22,2024-05-14,60,43,E
29243,7980,P024,32486712,6431955.64046345,31463731.45591321,949046,2024-06-17,2024-05-02,30,8,B
29244,6892,P047,11805101,31646165.068263065,40534374.61436504,890963,2024-09-11,2024-03-12,120,42,A
29245,3516,P002,6782216,15105611.791641228,40408950.48142619,774248,2024-01-12,2024-04-21,30,12,E
29246,2020,P047,46883304,42267401.85008226,31606000.946554244,235918,2024-04-01,2024-02-11,10,41,B
29247,2381,P020,31136335,1779822.8178573449,22604625.0139545,810164,2024-08-08,2024-06-17,30,25,C
29248,261,P042,4688378,10812199.003446974,43842803.15378539,864253,2024-10-15,2024-10-14,120,21,C
29249,8426,P011,10248390,16219928.919754025,10441168.452640848,926940,2024-06-21,2024-12-24,10,20,C
29250,1967,P033,29415271,18971704.258252583,26384679.647574063,520795,2024-08-04,2024-04-24,0,15,
29251,4292,P024,14525709,33123466.09326555,17708666.014407832,314909,2024-05-14,2024-09-24,30,15,D
29252,1065,P047,4134750,33994731.20056518,37414254.197543725,583682,2024-04-21,2024-09-01,10,16,A
29253,198,P011,7352788,43846078.342511944,38286453.63465284,576896,2024-12-05,2024-10-31,10,31,D
29254,5601,P024,2813328,48356003.75541829,6130116.516679064,834960,2024-12-02,2024-07-28,60,45,C
29255,8490,P033,33561567,25689446.923985813,19269801.6186607,192001,2024-02-19,2024-03-15,120,19,E
29256,3160,P033,37212383,13324332.508289795,45039003.63330941,683548,2024-01-18,2024-03-16,60,25,D
29257,4187,P049,32419136,7578063.664751382,1315863.5053239278,816051,2024-07-28,2024-09-10,10,40,E
29258,9239,P042,3031798,28059060.70046767,17337448.93384915,904266,2024-11-23,2024-08-16,0,47,A
29259,4322,P002,23762555,32397278.77807319,47558882.736269355,68983,2024-01-28,2024-09-22,120,22,E
29260,9894,P024,31229382,41636750.92352575,29372015.491645627,733837,2024-06-29,2024-01-02,30,12,D
29261,6382,P024,47177679,17927997.78991854,15840198.109654857,966085,2024-07-20,2024-03-17,60,9,B
29262,9664,P049,2567530,2812504.0833290434,31825705.969998345,564913,2024-05-30,2024-07-04,30,22,B
29263,2304,P020,28744524,26657204.903647102,36537332.33616556,79516,2024-07-11,2024-07-21,120,38,A
29264,7236,P020,5213387,35619789.07888565,30189513.480539322,59346,2024-05-24,2024-06-27,0,23,C
29265,6170,P042,33134218,32474900.121833257,31703576.812303256,626291,2024-05-06,2024-05-18,60,30,D
29266,5771,P025,21811734,20283226.337404188,39891138.736031406,997372,2024-10-27,2024-05-12,120,13,A
29267,1269,P021,47900937,21870304.028242063,44565848.93596088,290017,2024-01-21,2024-03-18,120,44,B
29268,1114,P020,15009885,23244826.724104412,42388654.50486391,85335,2024-04-10,2024-06-18,30,30,A
29269,252,P024,33964641,34078384.216720544,1095098.9232252226,782794,2024-09-30,2024-05-10,30,8,C
29270,1421,P016,20937456,27245908.56856051,25700260.97212497,233642,2024-12-02,2024-09-27,30,40,D
29271,7895,P011,29645000,39061083.15290765,45322470.12785578,208047,2024-01-18,2024-08-02,10,38,C
29272,2698,P024,11480967,20373152.039994165,14257000.196908712,633500,2024-08-11,2024-05-13,120,34,C
29273,397,P021,39988279,19859385.632027738,6622306.92771897,694549,2024-10-02,2024-06-02,0,46,B
29274,6655,P002,2995452,25239435.19724141,1141881.7811034713,730985,2024-08-29,2024-03-29,30,14,E
29275,3316,,34203666,37282379.73868632,22406739.886328988,375441,2024-10-18,2024-05-31,10,6,E
29276,2592,P047,45842546,26043865.14136533,47591379.94451726,865710,2024-03-19,2024-05-11,0,40,C
29277,5625,P042,41795769,6391378.517276005,7670158.6944059795,179473,2024-11-15,2024-08-29,0,6,D
29278,4785,P002,14768722,1449968.6283815992,24828608.775109243,488824,2024-11-30,2024-01-18,120,1,A
29279,6456,P011,12605783,39062535.99270364,18218063.461853236,709337,2024-04-30,2024-03-01,0,31,B
29280,1081,P011,7404237,16936346.066983834,48661485.09206842,885635,2024-09-12,2024-05-09,30,1,E
29281,4130,P020,28722329,36362832.04685185,4190126.7126366,320269,2024-07-18,2024-04-12,0,37,C
29282,1738,P011,16966301,8909295.276400758,34805695.84323361,995263,2024-08-12,2024-04-10,30,28,B
29283,9604,P025,20431447,7261776.157772733,40111890.65323363,96974,2024-01-21,2024-07-21,30,34,A
29284,2867,P024,27670551,9582954.807904312,30202861.07212809,539981,2024-10-20,2024-03-31,30,45,D
29285,9400,P025,47107348,23558092.33130379,28181011.52664542,408311,2024-01-10,2024-11-14,60,16,E
29286,4192,P020,47943068,9631961.706823364,15279949.679655207,810083,2024-06-04,2024-04-17,0,26,D
29287,3782,P047,12187524,2256865.2739410056,23938904.820274718,868007,2024-07-04,2024-12-13,120,12,E
29288,1376,P042,9878927,5614700.222995551,24293332.312434226,424651,2024-07-02,2024-06-12,120,34,C
29289,5353,P042,35501673,4833425.89689494,7640635.356462136,809209,2024-03-10,2024-11-14,10,39,D
29290,3989,P002,2921423,5828989.846726343,43578592.30208857,98135,2024-02-08,2024-12-09,60,30,D
29291,9615,P042,11510210,7963001.286293761,45496670.62511865,172069,2024-10-10,2024-08-15,60,9,D
29292,8499,P021,39991765,16787238.484643944,33838872.73555493,908897,2024-04-26,2024-04-06,30,11,C
29293,9727,P021,3318513,4222205.924930951,18392922.97698854,837397,2024-12-30,2024-02-15,10,21,E
29294,4227,P016,21342196,19172301.112162236,13914602.377489513,762250,2024-08-28,2024-11-05,60,46,E
29295,9956,P047,7808041,35200280.0896593,41687093.70116855,214014,2024-10-17,2024-04-24,0,25,A
29296,7368,P021,8242306,22531892.553471614,23021873.52733658,426056,2024-07-20,2024-06-25,10,30,B
29297,8395,P021,8817486,23582747.27447605,40926429.03585457,343395,2024-02-21,2024-07-23,0,13,B
29298,8072,P047,10718266,8079034.2878204705,38982871.82796639,208852,2024-03-23,2024-11-30,30,13,D
29299,683,,45495605,34447131.66490094,1908195.3466323935,585982,2024-02-26,2024-07-26,0,16,A
29300,9028,P021,2815316,11964896.64020141,11083698.431178965,902023,2024-01-13,2024-06-27,60,18,A
29301,7750,P002,31825734,9044939.850101627,17009462.88029433,504977,2024-07-31,2024-07-16,30,35,C
29302,4119,P042,33864349,18743188.084037222,30352312.341634076,408796,2024-09-27,2024-07-07,30,2,D
29303,5204,P002,24481981,28150017.856079243,39531668.02249476,211581,2024-02-15,2024-01-18,0,19,A
29304,6619,P042,31523856,23102838.138593264,4913175.546397232,119424,2024-04-29,2024-08-04,60,16,A
29305,3276,P025,14978268,11413928.465362057,26511798.601030786,683549,2024-07-14,2024-04-13,30,13,E
29306,6975,P047,25170412,32858374.559607875,30207939.207360715,867599,2024-07-13,2024-08-07,0,2,D
29307,8192,P016,49735450,25352088.920894437,1995041.6536419746,189577,2024-05-30,2024-05-28,120,28,D
29308,3894,P025,39255423,41323780.38387336,2581975.055101131,121817,2024-01-28,2024-09-08,60,41,E
29309,8665,P025,48935612,5353749.232989162,26108642.784417946,365302,2024-01-02,2024-10-21,60,15,C
29310,5002,P011,33640305,2712927.954879613,26970574.666094363,997229,2024-09-27,2024-11-25,60,14,C
29311,5062,P016,43572557,23511907.31270906,30187447.48717702,853347,2024-05-25,2024-11-09,10,36,A
29312,4072,,2116608,9230953.385441396,32927774.61379979,625065,2024-09-05,2024-12-27,10,27,E
29313,1352,P021,29574328,5720643.764874658,19705046.782473095,133435,2024-07-25,2024-12-07,0,15,A
29314,5153,P025,40515728,15396277.844529742,24640943.61778296,908646,2024-06-29,2024-08-07,30,38,C
29315,3572,P016,1160086,36685395.04028096,29291665.99436443,54366,2024-10-31,2024-05-09,10,4,C
29316,617,P047,37106568,49027533.793691605,20022922.018226355,757712,2024-10-03,2024-12-25,0,34,D
29317,6017,P016,9703882,43625972.30649874,21211588.68499331,247315,2024-12-09,2024-03-03,60,21,B
29318,6191,P049,23955730,36229972.733195916,31728622.806122556,734750,2024-12-20,2024-08-18,0,11,A
29319,1760,P042,13232922,30599486.17214738,28239319.297815237,326286,2024-11-02,2024-07-24,30,19,D
29320,7238,P049,40521757,29721341.05687185,25294097.087129183,701392,2024-11-17,2024-05-08,10,20,A
29321,2724,P024,5913222,29093350.894905962,40236281.0101332,899465,2024-05-19,2024-11-24,10,37,D
29322,8996,P049,45377609,36477673.13170098,34069505.52832063,430184,2024-05-06,2024-10-07,0,31,E
29323,2826,P020,23787772,49143471.57237184,49571727.62441894,417284,2024-10-17,2024-07-09,0,7,C
